133231655203724269,0.996862,-0.040678,0.072458,-3.569943,0.077013,0.118934,-0.989813,3.055123,0.030969,0.991746,0.121595,1.613468,0.000000,0.000000,0.000000,1.000000
133231655204057465,0.996613,-0.043022,0.074508,-3.566881,0.079314,0.118330,-0.989704,3.059739,0.033085,0.991721,0.121242,1.613111,0.000000,0.000000,0.000000,1.000000
133231655204390662,0.996232,-0.045638,0.077962,-3.564212,0.083072,0.118579,-0.989366,3.064279,0.035230,0.991576,0.121822,1.612725,0.000000,0.000000,0.000000,1.000000
133231655204723857,0.995822,-0.048162,0.081597,-3.561706,0.087016,0.119251,-0.988946,3.068754,0.037220,0.991379,0.122839,1.612369,0.000000,0.000000,0.000000,1.000000
133231655205057054,0.995480,-0.049881,0.084677,-3.559210,0.090300,0.119592,-0.988610,3.073160,0.038506,0.991253,0.123448,1.612166,0.000000,0.000000,0.000000,1.000000
133231655205390250,0.995200,-0.050737,0.087417,-3.556853,0.093084,0.118485,-0.988485,3.077570,0.039115,0.991343,0.122530,1.612279,0.000000,0.000000,0.000000,1.000000
133231655205723446,0.994985,-0.050630,0.089893,-3.554595,0.095430,0.115973,-0.988559,3.081974,0.038945,0.991645,0.120114,1.612506,0.000000,0.000000,0.000000,1.000000
133231655206056643,0.994893,-0.049175,0.091705,-3.552445,0.096971,0.113819,-0.988660,3.086501,0.037500,0.991967,0.117898,1.612492,0.000000,0.000000,0.000000,1.000000
133231655206389839,0.994846,-0.047174,0.093249,-3.550634,0.098233,0.112815,-0.988650,3.091091,0.035440,0.992178,0.116758,1.612203,0.000000,0.000000,0.000000,1.000000
133231655206723035,0.994877,-0.044527,0.094222,-3.549023,0.098871,0.112260,-0.988650,3.095708,0.032768,0.992361,0.115978,1.611821,0.000000,0.000000,0.000000,1.000000
133231655207056232,0.995100,-0.040917,0.093496,-3.547653,0.097744,0.112624,-0.988721,3.100313,0.029251,0.992473,0.115963,1.611527,0.000000,0.000000,0.000000,1.000000
133231655207389428,0.995452,-0.037023,0.091341,-3.546691,0.095187,0.114026,-0.988809,3.104881,0.025520,0.992463,0.116924,1.611683,0.000000,0.000000,0.000000,1.000000
133231655207722624,0.995831,-0.034027,0.088338,-3.546342,0.091825,0.112788,-0.989269,3.109561,0.023027,0.992710,0.115336,1.612458,0.000000,0.000000,0.000000,1.000000
133231655208055820,0.996139,-0.032356,0.085438,-3.546754,0.088647,0.108217,-0.990069,3.114467,0.022117,0.993273,0.110567,1.613428,0.000000,0.000000,0.000000,1.000000
133231655208389016,0.996319,-0.032287,0.083330,-3.548058,0.086466,0.104826,-0.990626,3.119734,0.022578,0.993638,0.107136,1.613815,0.000000,0.000000,0.000000,1.000000
